roi_id,wafer,z_star,Direct_error,Predictive entropy,Inverse margin,Direct-U head,DINOv2 anomaly,Conventional KD,Privileged student,Multimodal teacher
D_0_019,D,0,0,1.6522719956811784,0.9202431757440992,1.0771617030198068,-1.665759873252918,-0.7325753827435886,0.2739356610190097,0.1008785083997102
D_0_020,D,0,0,0.8822520010644476,-1.9238407539400848,0.2430548619694199,0.221801350419595,0.553369388092848,0.0890101065534925,0.6307532723770656
D_0_021,D,0,0,-0.8456001550999853,0.735266397054427,0.8810473236806646,0.8637198163892829,-0.261605867201897,-0.113886174390442,0.4479642754426217
D_0_022,D,0,0,1.803438485270327,-0.2398095882499138,1.744380193474164,-1.5748753641684934,2.0238477883791464,0.3138764401938446,0.3050829032611764
D_0_023,D,0,0,-0.0701594430512111,0.8556158913046261,0.6886635415394544,1.4954476415132492,0.3586201712111447,-0.133691495760603,-0.1557821578662965
D_0_024,D,0,0,-0.0860943872038417,-0.9615662296599616,0.7760318939675841,-0.9761406751050622,-0.1119561654193986,0.1265371600688889,-0.3247066229634319
D_0_025,D,0,1,0.135966085200919,0.3111585047421327,-0.5678351249366532,-0.0148948759737838,1.0675914864063654,3.5610032948189447,4.669008627941768
D_0_026,D,0,0,0.1149523737728695,2.365878152129329,-0.6951856812402656,0.4973320548203692,0.9073881232926706,-0.6433093686668977,-0.4769627800746233
D_0_027,D,0,1,-0.0440186269850704,0.0845778654197957,0.9939465233080512,0.555407348584705,1.915052363579132,3.5176618270796247,4.111413537139399
D_0_028,D,0,0,-0.1047277117163828,-0.7311186279032359,1.534260825361999,-2.226845369642338,-0.9217284058627828,-0.1556814590747347,0.5271086425402846
D_0_029,D,0,0,-1.355748885909077,-0.2817858063436551,1.3921020725474555,2.0404539375884143,0.1812102824145372,0.0850317066960884,-0.3189633624096432
D_0_030,D,0,0,-0.4670796309256482,-1.064594757789921,2.3166654436441685,0.7204251857192037,-1.144644228874962,0.6740277887369599,0.8951458560158262
D_0_031,D,0,0,2.850695587437277,1.2771945050426174,0.3108907726370548,-0.4775620923340442,-0.5746659615015444,-0.5998011593192056,-0.3424570573836786
D_0_032,D,0,0,-0.0869925349524335,1.8186299137000197,0.2027837579573713,-1.2654605109163886,-1.1137645063134545,0.1305906299707611,0.2675793657789609
D_0_033,D,0,0,-0.2983257059647036,-0.7305679159317148,1.0062018544951836,-2.100102503642279,-1.1348736736911114,-1.027271899045608,-0.4310166349942069
D_0_034,D,0,0,0.6654678488813158,-1.8011393585069413,0.0189137062708834,-1.6793901611992732,-0.5796901141948081,-0.4221818223098875,0.1958078394614978
D_0_035,D,0,0,0.8851522771293275,1.2390822581274117,-0.0624683628212435,0.698185278812448,-0.8407281779980849,-0.1769784976316896,-0.3750756238592425
D_0_036,D,0,0,-1.3922110739650917,1.1652646633039585,-1.0473649019626616,-0.4234323547338532,0.4180435276075666,-1.1134442177959067,0.0290580443890583
D_0_037,D,0,0,-0.2589484785040563,0.8672287387410026,0.9912201430814316,-1.4054217633035917,0.6596899363766398,-0.8884806501207709,-0.0253891303613
D_0_038,D,0,0,1.1478448011684566,1.2246565897688424,-1.0719977713969202,-0.6380295403360532,-0.2008716946402131,0.169897557713448,-0.0928113258339127
D_0_039,D,0,0,0.337297036340132,-0.9020409907019526,0.5122600918085745,1.9728617524343397,-0.9579568230934964,0.1186244674705317,0.3204534487136306
D_0_040,D,0,0,0.1524425543772149,-0.1669313194580814,-1.4191742429562315,-0.3933638061992758,0.6881598017215214,0.0330148696708808,0.7772590348732491
D_0_041,D,0,0,1.9425220857609165,-1.4416795986518154,1.0963366130674663,-0.7072893350372524,-1.719176664069639,-0.2971427527129283,-0.1406499325838398
D_0_042,D,0,0,-0.8472159495495547,-1.4776566522504877,-1.0288078232676383,1.7110862228622274,-1.640902701509733,1.1799140344754313,0.5146005805293592
D_0_043,D,0,0,0.1034323688845414,1.0395893839831412,0.8434821789034295,0.5962306381050569,0.6204411219048511,0.0042738631154916,0.1363132392262782
D_0_044,D,0,0,-0.6500733315688392,-0.6946428261630794,-1.58933546878418,0.0770832351618441,0.5653470765264055,-0.3332605382820642,0.100966124205626
D_0_045,D,0,0,1.8628852863453007,2.4003545461123665,-0.4398160421038178,-0.7461186220159333,0.8208534112148332,0.9004385995973171,1.0470460948204046
D_0_046,D,0,0,-2.439825499095665,0.0857789217156244,1.1783454033039586,-1.924733864589076,-0.1907095738462484,0.3781630427468114,-0.885818787025292
D_0_047,D,0,0,-0.8376771193546994,-0.6631260444160391,-0.8053456196134939,-1.444538128702393,-1.077442541005792,-0.1015902082205491,-0.2060753419003632
D_0_048,D,0,0,-0.661446207534897,0.8493041801425412,0.0671910109153925,-0.5775275705482987,-0.4267383537709677,0.7000639845621542,-0.6853705638492957
D_0_049,D,0,0,0.8294245289644875,1.899589364498545,-0.4784309962207267,-0.2580043474641728,0.4788899426616845,0.1527086439298499,-0.0540069635581655
E_2_000,E,2,0,2.857844345136909,2.897625778020817,-0.1094302966929037,2.069679396283123,2.556376604721763,4.556262964810285,4.301748218713507
E_2_001,E,2,0,3.843992825298415,1.1017520177336868,2.5080590788679045,2.2992148033150617,2.581589849331044,4.285192206699201,6.020728422169837
E_2_002,E,2,1,0.6324589470783435,3.732968627475278,2.982258499559838,1.715483320363041,3.3951404183601097,7.576528497749191,9.226777167581591
E_2_003,E,2,0,3.0380937612881,3.8354469713282575,1.0922277574157735,1.9076486458455095,2.232832488175177,4.755223383813166,5.246836925206991
E_2_004,E,2,0,1.7334001696396175,1.8697541567700091,2.773686296689568,0.3659084419849174,3.932264092975196,4.319143447886687,4.987789770474226
E_2_005,E,2,0,1.2679684534272806,1.5711309786171932,1.404304895974653,-1.0765336111738095,3.583701332180709,3.6963988674044574,4.166467025061591
E_2_006,E,2,1,3.274460666715651,4.401743516297024,1.546603128693213,0.7678516372872022,3.5583774359724383,7.628797925878307,9.187584857272524
E_2_007,E,2,0,0.9498255215804394,2.532557049736109,2.206853550082281,0.4284953154756334,2.28222173706645,4.6979926522004645,5.130302548920895
E_2_008,E,2,0,-0.4961416191429033,1.2234890665087834,1.5185850559212453,0.7965328579746442,2.7067324202095078,3.995738049217252,4.414753680068933
E_2_009,E,2,0,1.637226888846706,1.9975652291648196,4.492433604913796,1.299405852710016,3.7149937478683617,4.339907408120713,4.597176882710122
E_2_010,E,2,0,0.2277864354476206,1.598164218303976,0.6450783683975985,0.0787108235977018,2.2309734231857403,4.601752584970726,4.676609863820297
E_2_011,E,2,0,1.2888552236616522,2.7034731259197966,2.938440012231028,0.2466440284536277,3.0875996046259706,4.345684131112499,3.7904364637466186
E_2_012,E,2,0,2.564443454688876,2.496991064835996,3.1889073071286287,1.488248320775493,1.3583073258049672,3.423097753644357,3.982678475631007
E_2_013,E,2,1,2.989999682017697,4.536989108089435,0.5707288748756427,1.5527525790645336,3.4549013223105,8.279881846771744,9.063991073765674
E_2_014,E,2,0,4.0836243112232085,3.122172959333687,0.467515868989836,0.784051483112983,3.529254829436825,4.612412069672001,4.53519528108515
E_2_015,E,2,1,2.350431566320642,1.6967875413007645,3.1123908931775177,2.0498528060192145,5.332471663950385,8.479805554417233,8.608546144666107
E_2_016,E,2,1,0.6833355118151809,3.755448769215637,2.06848823231106,1.1318990319341928,3.537362362545523,8.761384448690437,8.759649021020989
E_2_017,E,2,0,1.1548789292054022,3.318589295488433,2.583562852528832,0.3287293602287167,2.5089855598812854,4.323432898729323,4.234705324129411
E_2_018,E,2,0,0.9507697192171602,2.872609802443356,3.339447069010905,1.688786479024183,3.9189119863391184,4.683946694370025,4.410290421121577
E_2_019,E,2,1,1.0777185519271888,4.425765126218911,2.177851794664091,3.791421949183083,4.255823674625479,8.892471672618464,9.389831345823447
E_2_020,E,2,0,2.6442089937693014,1.800614992279277,1.136034309120315,0.7616839187653393,2.710665405530584,4.003673577729446,4.34619068556188
E_2_021,E,2,0,1.2934595775434503,1.3771337141179174,-0.5294410312961189,3.058688950967369,3.607198441911829,4.99775154508212,4.348868897748114
E_2_022,E,2,1,0.1282839791412402,4.326573526504622,2.754599700895662,3.1722198657182705,4.779520501921436,9.017323141829731,8.513308194455078
E_2_023,E,2,0,2.9711535038990164,1.266288260173481,1.2713843605811257,3.4927543318545737,4.151489396229739,4.606780336560333,3.9096663702713808
E_2_024,E,2,0,1.9607167891166164,0.1082140578234609,2.51338529087533,0.5731719164784674,3.843150721296563,5.051400012762946,4.420537906959142
E_2_025,E,2,0,2.546046597940673,3.445658661621677,2.4316223739790206,4.107404853677697,2.647267290202504,4.497813097659384,3.4929215935884725
E_2_026,E,2,0,2.232151930874979,1.6210863918798497,0.8155322036542518,1.7583979505050784,3.0869766709811897,3.742973585698966,4.460404645560757
E_2_027,E,2,0,2.889568417685468,2.056519242948199,3.923875884739011,1.2885413746302554,3.122970333916175,4.719693510845106,4.005709425975992
E_2_028,E,2,1,2.64752343376942,1.8806242229398984,3.6332582954650414,1.159070183410261,3.4492122037651614,8.29972209201427,8.764887664691699
E_2_029,E,2,0,3.645253104347765,0.9989852899912256,3.048271380554034,2.3835454373977,2.39507268262826,4.473843251965749,4.731164865282225
E_2_030,E,2,0,2.631228487471532,1.180618111671753,1.0155270840314083,1.7039822073010076,4.072473629064385,4.382629239216821,4.186886514751364
E_2_031,E,2,0,2.5900845292355044,1.998556887340924,1.7925697164342471,1.3833576124286635,1.8172854542411472,4.8249549860474685,3.910004793520215
E_2_032,E,2,1,3.112333647103196,3.727376748510159,2.0030704768087317,3.0322415820254456,5.41751994164326,8.326081859203292,8.719436537421005
E_2_033,E,2,1,0.7792028217891,0.9343490896417171,2.135239514777788,0.5406483934932671,4.8449322110293975,7.775557509714804,9.136229080631438
E_2_034,E,2,0,1.8942053102453504,3.18542024835864,1.075892263548141,0.3373469185758833,3.1272715013999,4.553652706296643,5.721207656092471
E_2_035,E,2,0,1.7758543880631277,1.1520606557370137,2.6346470078291007,2.62769882747822,3.6953192928000576,4.653062603333599,3.5214821374523764
E_2_036,E,2,0,2.3594334014506053,1.256753550842835,2.4292335268009526,2.482258519382215,3.5754169527408584,3.7746359329130574,4.273930827459501
E_2_037,E,2,1,0.9016322946296352,4.0597030231864135,2.915372184523204,2.813381650836672,5.636957847416586,7.914460266924943,9.011950925976878
E_2_038,E,2,0,4.142643471116139,2.314537244815775,1.6940502215723183,0.2955560482978592,2.893625070573007,4.094596200417606,4.889087207723279
E_2_039,E,2,1,2.730485830195659,1.727246023274805,3.8410182602137697,2.7827423214954186,4.380811153219614,7.760846422452013,8.872067676897855
E_2_040,E,2,1,1.0858530741866577,5.28598049373713,2.737741465490285,2.050843000212679,4.40062046646025,8.316819789614438,8.029078065189124
E_2_041,E,2,0,-0.036108704473547,1.491098315057814,-0.5378200975394027,3.842721294914937,4.848858648360461,4.8116319055682055,5.0758560749525605
E_2_042,E,2,0,1.748390882849164,2.64636638294765,1.5598861853319508,0.063009691116034,4.017487660633374,5.176346221474537,3.907852449374004
E_2_043,E,2,1,2.487905733841918,3.534475524758792,2.4929980639867675,1.6719817530910184,3.724107029574858,8.518659302828603,8.834778136719994
E_2_044,E,2,0,1.2021348925320128,3.8745407797394025,3.1653258810215545,1.288335245221047,2.950408245608349,4.794867978386591,3.848841831213708
E_2_045,E,2,0,2.215142284904904,1.9021090355724464,1.899281062532065,-0.3760847770772637,2.5846801712235408,4.746651410122797,3.837652814153701
E_2_046,E,2,1,1.7985302909505494,4.376491059924335,2.2999144303924437,0.492383859161924,4.498197156546791,8.5296144520572,8.566703917224249
E_2_047,E,2,1,3.2895728146328733,2.5612201645952,1.887183738183604,2.8392385149348387,4.758098900654096,7.873482179465591,9.41575640449326
E_2_048,E,2,0,1.1943227270138954,3.571909950665724,2.865553331296877,1.0511484511307234,5.195551478847068,4.639873991317776,4.847277826150604
E_2_049,E,2,0,2.051874718618844,1.5902082644528672,1.7524127963414924,0.7294373202103351,1.673517160774848,4.433196916324717,4.17759218702045
E_2_050,E,2,0,3.323548966702673,2.0077731313609988,1.596549758843678,2.7115108596716286,4.0947895201467,4.17816072345126,4.633230933635951
E_2_051,E,2,0,5.3145861036378665,4.386724717005212,1.457844076747986,2.8780155255053064,3.6215746429550215,4.086162985641385,4.328801295676459
E_2_052,E,2,0,0.8404460092117418,2.7116060448512584,2.756581474538103,2.8410521158370807,2.581932544249149,3.9064358383620967,4.356276779654976
E_2_053,E,2,0,1.519365287391126,2.493803727458786,1.667025340409123,0.6199968938567908,3.052389777208593,4.02301613236901,4.372621488010251
E_2_054,E,2,1,1.550205377750082,5.693386647106097,0.8741025564380389,1.3559588755316467,4.1501684612986525,7.435728936380949,9.297948174244846
E_2_055,E,2,0,3.080410402211593,2.760277158058802,2.822656757179117,2.900029225330959,3.2323341967278854,4.438530032617933,4.053399607475512
E_2_056,E,2,0,0.664875867853046,1.5292048888787644,1.4986638254226583,0.8022554629265713,4.06954915897113,4.214399102367799,4.327474846617017
E_2_057,E,2,1,1.9945536930086416,4.111254828014159,2.9070027287853866,0.4931268958729977,3.2814282336252805,8.11207106933853,9.124955189913187
E_2_058,E,2,1,2.5629983959531124,2.104566522870241,2.9237851542918247,2.4759529426817157,5.717892359329262,8.277328466070493,9.127573134717526
E_2_059,E,2,0,0.87665182565032,3.558589285468411,3.4036069753849025,3.5506497072555803,2.843830097715542,4.477173294959796,3.894468778788285
E_2_060,E,2,0,0.9033436971135234,3.6502235176573823,3.244530419217184,0.177800309839925,4.484154437783024,3.9096440449951295,5.131462737702267
E_2_061,E,2,1,2.005471389847669,2.7405261767024984,1.974970399140369,-1.8126938907224377,4.937247688168341,8.026062130740165,8.845539143867724
E_2_062,E,2,0,-0.5255503004216999,1.7202060737700542,2.0336154149058165,-0.2038895280358996,4.2372135944339,3.361275851478294,4.65117611342653
E_2_063,E,2,1,0.7931522286583323,3.527202704732835,1.259593925713132,0.1681808979554577,5.067952437930648,6.966929915403001,9.139667131930906
E_2_064,E,2,0,1.583707390258532,2.40933643822338,3.8773326571378393,1.4668511846182493,4.171453310689728,3.330015055706546,5.023148384162051
E_2_065,E,2,1,2.785288295427499,2.3034417837201087,2.9916272147921843,2.1798390722619625,4.586588794606175,8.738534444988325,7.941435135711436
E_2_066,E,2,0,1.8678000175580085,2.993153073908624,3.594418722263127,1.4601951444106591,2.546537340169244,3.406758295340531,5.417871383399143
E_2_067,E,2,0,-0.117460868549243,0.2390299113283358,1.8810038168334955,0.7405743895762424,3.7740805154269994,4.433092530631312,4.255216750491376
E_2_068,E,2,0,1.5202671353000028,1.928075449991544,0.150855573037238,1.8068678698157556,3.805485350333648,4.931810939938112,3.7951496462869736
E_2_069,E,2,0,3.0980470506327205,1.9654351629907776,3.731712657397391,0.4268066606941663,5.016757947855274,4.027273916940861,4.4803666346194815
E_2_070,E,2,1,3.294831889989153,3.060549084479385,2.643117608770828,1.386305399951279,2.9015960808853967,8.942200534198786,10.118724860292302
E_1_000,E,1,0,-0.098434826909793,0.3384792543787426,1.0831851035529811,-0.6701722699478613,-0.0847824169647737,1.066685308140208,0.3881486851657723
E_1_001,E,1,0,-1.1092123438727544,-1.2700306035920894,1.0054631649969663,3.4892148720084477,1.0025025339889682,0.6472057335890701,-0.3501663878685696
E_1_002,E,1,0,0.7890204636902574,0.6347902560691235,1.5946741234786517,1.1546825124573652,-0.9803786007009284,1.3379473190592286,-0.0345775898530397
E_1_003,E,1,0,-0.7236612265124333,-0.1746825245627685,1.483133284375686,-0.9148096479949588,-0.11549929461769,0.4416791038203743,0.7433186041180967
E_1_004,E,1,1,-0.961560503092523,0.2876059556779806,-0.2905365511659161,-1.3055020155778232,3.256571600749933,3.618757996473154,4.182855030907481
E_1_005,E,1,1,-0.5027327939522361,-0.4729444755270315,2.386893455132354,-0.6232768349997424,2.6270543113339317,4.172058724665086,4.64064994978295
E_1_006,E,1,1,2.3104316147176918,-0.2669815870829199,0.7710462583085697,-2.1055276022761817,0.7228690782293236,3.8071900873113775,4.733226491992065
E_1_007,E,1,0,0.2752250477521165,0.3904499827639115,0.4829519537963211,-0.7889001324565272,1.2852580801279938,-0.540973612340098,1.0888297614830424
E_1_008,E,1,1,1.949058816309631,-0.044760111206521,3.0274287430871647,-0.9882209887291774,2.44981555849334,3.319361179378608,4.646232076159392
E_1_009,E,1,1,-0.0991703916367099,1.0255632269996815,2.2205586078807213,1.021216300142081,2.066938481403109,5.031450981792748,5.263646946743315
E_1_010,E,1,0,1.1726866739814288,1.1265191789438251,0.6118144470570994,-0.4103762423383651,0.3927403470127386,-0.165140650495415,-0.1905884365664363
E_1_011,E,1,1,-0.2518800545225959,2.048205521427432,-0.5563921407404528,-1.0603206757366996,1.6312922744363902,3.9162116016670176,4.380503399512595
E_1_012,E,1,0,-0.1967842112910381,1.6446187596578512,1.111637270596266,-1.5631783962427412,-0.6932833767153664,-0.2726702229821726,0.5036822267223522
E_1_013,E,1,0,3.1079378249446163,-0.282776777489768,1.4886558218553922,-1.314135762066786,-0.3035730174091584,0.3275702316272706,0.5764460415377185
E_1_014,E,1,1,1.4589357903745217,-0.1744882623852109,1.2194644911538008,-0.1531085364467348,2.057210478672329,3.8191049602577554,3.977824005067644
E_1_015,E,1,1,-0.1264629691596156,2.0451525298169315,0.0539609405431642,-0.3217098911074288,1.587900989624828,3.8118326781703504,5.131984918975584
E_1_016,E,1,0,-0.1060237987833997,0.3457374709686356,0.1593120346475353,1.5591213904797443,1.6815673869109338,-0.4149956974797061,0.5009119027687314
E_1_017,E,1,0,0.4077792761070556,1.1943484725694464,-0.3052211059990062,-0.6580126832992708,-0.2033848541188629,-0.5734909568681544,-0.1319637215971387
E_1_018,E,1,0,1.5130719868948803,0.0364342657831843,1.1653965327931093,1.4736311405291656,-1.920796317456657,-0.1430690577285337,0.3577121073961358
E_1_019,E,1,0,-0.6114163645876878,1.2683531087621844,1.7694169532093151,0.4472574563820936,-0.2084663693369305,0.268499622574238,0.2486392262660688
E_1_020,E,1,1,-1.676648855755599,1.8513937612329272,2.3253989780857776,-0.0804206686714864,1.6616772237961943,4.958547904061814,4.5083082216862245
E_1_021,E,1,0,-0.3495522664078843,0.7655325061375745,0.2177721102842011,-2.383799212014753,0.4037045351732048,0.6526921210742063,-0.1292406253523009
E_1_022,E,1,0,0.0192318214546957,0.547502972988071,1.185025283204555,-1.4749648286367736,0.1579270410940708,1.0876039095845886,-0.1071907217164352
E_1_023,E,1,1,0.63692246091905,1.387284371950816,1.854069793797604,0.8661868869770439,0.7537254152318604,4.226992564033115,4.68117304156011
E_1_024,E,1,0,1.645862670228328,0.2602393455474004,0.4388508616476085,1.8783783242952483,1.3603226972585725,0.1037913673886027,-0.4372805935056764
E_1_025,E,1,1,0.8958588478824102,1.1966511945220015,1.1514926150497504,0.1769602924998483,0.8480472614985761,3.2302019124573333,4.670637008968997
E_1_026,E,1,1,1.5161462145449809,2.0027497382520174,3.4238663817374926,0.8792499694388765,2.033341527153838,3.926474297736197,4.061036486336322
E_1_027,E,1,0,-1.3763921174060032,-0.5274602040165298,1.1551230134801058,-0.389415770220805,-0.1779319597843893,-0.9730443633147824,0.1303274363653595
E_1_028,E,1,0,1.0848768605306849,1.848416982671656,1.832958924009028,-0.3122934797549813,-0.8891409191950996,0.0917808871231599,0.2330954106155501
E_1_029,E,1,1,3.120274789570355,0.8495516905823872,0.8651657142535489,-0.9064905532837794,2.624204566878789,4.722646373043788,4.244760741809138
E_1_030,E,1,0,0.9661366128127225,1.0449899137105418,0.9917574414062738,1.3390506799543118,-2.06773902051862,0.2664122622860378,0.4800870332479419
E_1_031,E,1,0,0.316944649925897,-0.0790327115896889,-0.7643289089975862,0.5599378025191007,-0.6347287855147508,0.7148688705649291,1.0236505840732657
E_1_032,E,1,1,0.6924852355096789,0.7140686782088752,1.2749301824154224,-0.3465756987193362,1.8378599915885865,3.826042077148868,5.4311540549473
E_1_033,E,1,0,2.233927798782504,2.1416285158496096,2.142277966024344,-0.2949391692385138,-0.244665559419849,-0.6084089928759608,-0.5397030009423162
E_1_034,E,1,1,-0.6589768542385785,0.6418331468253213,3.398898578448958,0.6289223256091734,2.083214122826149,3.7202536818711134,5.337292307362928
E_1_035,E,1,0,-0.1388779474425625,-1.3177396851136067,2.1466410277468304,0.5505702619447386,0.0367778072523776,0.021913726780713,0.3395449498416095
E_1_036,E,1,1,1.0752594911727669,0.2117616426544555,1.9868559488347648,-1.116956637383889,1.0394230403239344,4.517153836011605,4.6885482303897685
E_1_037,E,1,0,0.9300013847664989,-0.3205197238681219,1.0029643345523174,2.2701216014413697,1.917935936881073,1.1114926841666448,-0.1427330961880702
E_1_038,E,1,0,-0.5466598821354823,2.2697674215837047,0.3500308726385491,0.4349181028583432,-0.1305157634798488,-0.2980273925001936,0.0569449768029795
E_1_039,E,1,0,0.3841517434090442,0.2269909246718716,0.7897284768415069,0.1328932720528477,-0.0651697575160403,-0.0793705335505763,0.7142049930095086
E_1_040,E,1,1,0.152598148311097,1.9524227540811587,1.912836028679212,1.7885544610370108,0.5426448430367191,3.927304925303717,5.058793913533734
E_1_041,E,1,0,0.1505889160015994,-1.0213976995767775,0.1648570676847279,1.44058575731604,-0.4848059292607441,0.1095961890263337,0.1330297409365201
E_1_042,E,1,0,-0.1651144254673697,0.3994971196009125,1.8831250134763664,0.0485582574788754,0.699883458324967,-0.34695014853875,0.0074861640643978
E_1_043,E,1,0,-1.426992097319437,0.7235766586993995,-0.0341160247409937,0.8070302622602687,0.5844505906201223,0.2250884877108874,0.0027012382214773
E_1_044,E,1,0,-0.0263919812793083,1.901044673881797,-0.8292439071134072,-1.2188001668252315,0.0700096696776734,0.2771342256794633,0.3494706025724675
E_1_045,E,1,1,1.5964394025772946,0.2293644322328822,0.2879009761485362,-0.8801568481810244,0.8276390910201313,4.099200063817763,5.53334049207454
E_1_046,E,1,1,-0.7087728644270928,1.5934499574543988,-0.3653806327439368,-2.90584226543638,2.00458388237681,3.297262206494704,4.220023218793963
E_1_047,E,1,0,-0.3013646859685431,0.3301663302897904,-0.4223357604870406,1.650365232597142,-1.3668657242333215,0.0677402890181783,0.1208044868869745
E_1_048,E,1,0,0.8309750805714357,-1.0466355183787064,2.08213340964104,-2.2206844656844056,-0.1533776978449679,-0.6217283838666333,0.100528683525822
E_1_049,E,1,0,-1.3373313834339664,-0.0125258476982517,0.7498481160884348,0.9674004417679678,-0.1501543927857392,0.5407516103047085,-0.2646157175633401
E_1_050,E,1,0,0.2282979218851982,-0.2629792109356075,1.1685802679718011,-0.9110072246902154,-0.6315462871207927,-0.3737628134771317,0.3127306825302869
E_1_051,E,1,0,-1.3251622736917956,-2.4245723730020483,2.1081135604230257,-1.0895916862878228,0.2318885461284364,0.0295320071806933,0.4184377816065705
E_1_052,E,1,0,1.4182881260422184,0.6463512828009412,2.20910168190888,-0.10829118983486,-0.4626998763712681,-0.0513743995453044,-0.4529243199157969
E_1_053,E,1,0,2.891026727349828,0.5785821663234108,0.4454043377356418,0.4556683758748498,-0.6032327540122772,-0.1761446371326711,-0.3531254461154793
E_1_054,E,1,0,2.5278191053072048,-0.4444335035028381,2.2785646423852435,0.8980291593863464,1.6334209005155742,-0.367703831883383,0.6987759338654014
E_1_055,E,1,1,0.226024152783578,-0.4447127856960211,1.684597758750602,2.1360941185418363,2.0590395395974177,3.0271533346056385,4.844771499185689
E_1_056,E,1,0,0.9252489109257832,1.5782262600792962,0.9533265775714768,0.5969702713946412,1.1536231568363142,1.0997433386254445,0.4853043842049451
E_1_057,E,1,0,0.151247160625195,0.3015117381421445,1.3920989204445229,1.2459191765857436,0.1693257780743333,0.3420504211826363,0.0052065849527179
E_1_058,E,1,0,0.1276323700866057,1.078752713333956,-0.475626619265902,-0.625678553064132,0.9023730928805987,0.2481730015322468,-0.0617356955385121
E_1_059,E,1,1,2.434696326172288,2.448348279461616,0.5138988452439569,0.827172426544088,2.1219578401849413,5.02168671495787,4.981889471367078
E_1_060,E,1,1,-1.1489744702301925,0.4255532736503936,1.1918575542967846,0.1365967356668165,2.5099767035903016,3.966999443827805,4.610360069342749
E_1_061,E,1,0,1.3191182468326434,0.8671007443929625,1.55970763126665,-0.4503032846787297,2.109868622034173,0.420217011686393,-0.3527653799176046
E_1_062,E,1,0,-0.0612199939446678,-0.2408687690919332,0.5779689503302351,0.0047012458143236,-0.1038564963189153,0.1365119301906726,0.1204066145463065
E_1_063,E,1,0,1.760675775755178,-0.045661656313722,0.8226812419477554,0.062459956617509,0.3403368560926397,0.788879224010665,0.6084761833995291
E_1_064,E,1,1,0.734041711124304,0.8741680391411375,2.269434593973195,0.1670279388826638,1.4029839625353808,4.192723213515865,4.279660753122788
E_1_065,E,1,0,-0.8408399931577316,0.0103859096443455,2.3617016235827317,0.6252805511007022,-2.9006384918823733,0.2785128298825677,0.5854935266447056
E_1_066,E,1,0,0.3464254709392289,1.2018450632101512,1.7171330473597028,-0.4717392562097994,-1.0171921724242885,0.1775034100850679,0.6516059028419094
E_1_067,E,1,1,1.4199588687871043,1.1019309583852022,2.5684220704557505,-0.9821427040644244,1.4955055351988638,4.1526385599445215,4.440788986244043
E_1_068,E,1,1,0.5447045926389926,0.8023797695700143,0.8956401609510045,0.8619377912529592,1.98610874151996,4.521746898722965,4.73966550639912
E_1_069,E,1,1,1.1100478456957474,0.6837428542127391,0.993564920507276,-2.1724748679303727,0.9997004477400556,2.994318335418258,4.8311315097078165
E_1_070,E,1,0,-0.6520939696274787,0.3702628002475661,1.268353640670957,-0.6489924263698051,1.0560600386954444,0.0582575056871135,0.3978246453787001
E_1_071,E,1,1,-2.1673548760563417,0.0378430109623358,0.9989277313205228,1.8956809499701144,2.594958311915499,3.854090877557253,5.18370237430473
E_1_072,E,1,0,1.1250294797166775,-0.5117183613745736,0.4428703772969115,-3.251851133448623,-0.2428094375948254,0.0105030557522131,-0.4192587833323616
E_1_073,E,1,0,0.8739496702303611,-0.0413530921053203,2.602144333677019,-0.7392319910673988,1.3093265980719246,-0.8500448909901687,-0.4672746670159025
E_1_074,E,1,1,0.685222980767917,0.3686646020992314,1.098819075280138,0.7852598965072358,2.935302874354733,4.297024549425266,5.184299426024528
E_1_075,E,1,0,0.0855132027629042,-0.1112326530719329,-0.0160141287028223,-1.9365668904860904,0.4928132231524287,-0.2880792870468322,0.1798969115523019
E_1_076,E,1,0,1.2953697116934215,-0.6303191564844411,1.4373975520155864,3.369670750857688,-0.7444688295719408,0.00170189689487,0.2915496224436137
E_1_077,E,1,0,-0.5713834068457007,2.1257603530673213,2.785794860042824,-3.092295104908896,1.3809013977267903,-0.0412281016343565,0.3711112293350294
E_1_078,E,1,0,-0.8831675816981479,1.407172906997841,1.0308091439991125,1.919017572495292,-0.045890355527319,-0.7137868765821908,0.7954324203302592
E_1_079,E,1,1,0.2643126631300175,1.4452403187850145,2.531372952963324,1.892257802406522,1.1672821260365924,3.798325306320665,4.297588849968515
E_1_080,E,1,0,1.4863714856894146,-0.0350080391237346,0.5121523202747236,1.2880232672394345,0.2316099227005549,-0.7129778378046854,0.7043164854875069
E_1_081,E,1,0,-1.7338911303306062,2.3185577430207966,0.4586859000439718,-0.1404712210035577,-0.3361502005311295,-0.2906389281255253,-0.1792620483017858
E_1_082,E,1,0,1.4897874907675108,0.3538694283703382,0.260178946895757,0.576010503076639,1.0189414399704562,-0.0083019251098511,0.4712993084200664
E_1_083,E,1,1,-0.2990660677568926,0.8738831984331181,1.1565895429247637,-1.1914203993545236,2.119649347456696,3.9497311101585337,5.347764466108653
E_1_084,E,1,0,-1.3759293746550274,0.3448786013515909,2.786347004016406,1.1648476353179888,1.1916120651822115,0.2834545447042855,-0.3387045296274545
E_1_085,E,1,0,1.5750772951778984,0.3298805132874716,-0.2054951772849027,-1.28255084704153,0.5778654230862447,0.0254054644679424,0.2591745157616668
